loc_dir,n_windows,true_label_name,unweighted_x,unweighted_y,weighted_x,weighted_y,pred_label_majority,err_unweighted,err_weighted,mean_presence,mean_weight,mean_err_final,mean_err_aoa
/home/tonyliao/Location_AMP/Pred/Empty_Pred,127,Empty,0.06863282234077965,0.15849620067903142,0.07385355710452461,0.16436319736739957,Empty,0.17271800339221954,0.1801932454109192,0.009498381506886304,0.032504760686745994,0.17726813608736502,0.17722925936847223
/home/tonyliao/Location_AMP/Pred/LeftDown_Far,127,LeftDown,2.0080145390953605,5.873712535918228,2.007050853734863,5.869876302731418,LeftDown,0.12654151022434235,0.13031449913978577,0.9998665536482503,3.557242512203843,0.18194024571342263,0.18184362104763901
/home/tonyliao/Location_AMP/Pred/LeftUp_Near,134,LeftUp,1.922087843738385,1.9481497673846002,1.9212101215397912,1.947541181262021,LeftUp,0.09358822554349899,0.09465600550174713,0.9981602461480382,3.597069680932201,0.12590807581793018,0.12637474727747378
/home/tonyliao/Location_AMP/Pred/LeftUp_Pred,138,LeftUp,1.8615463574727376,1.991101982800857,1.8628302959048375,1.9910212852519962,LeftUp,0.1387392282485962,0.1374632716178894,0.985764319482057,3.3822173538067726,0.15853574804529763,0.15690540693754304
