epoch,amp_delta_out_loss,amp_delta_out_mae,aoa_xy_out_loss,aoa_xy_out_mae,class_out_acc,class_out_loss,final_xy_out_loss,final_xy_out_mae,learning_rate,loss,presence_out_acc,presence_out_loss,val_amp_delta_out_loss,val_amp_delta_out_mae,val_aoa_xy_out_loss,val_aoa_xy_out_mae,val_class_out_acc,val_class_out_loss,val_final_xy_out_loss,val_final_xy_out_mae,val_loss,val_presence_out_acc,val_presence_out_loss
0,0.014461653307080269,0.18048244714736938,0.0013093067100271583,0.09434179961681366,1.0,0.0009955493733286858,0.001311980769969523,0.09448815882205963,9.999999747378752e-06,0.012301282025873661,1.0,0.0014036349020898342,0.02633400820195675,0.17972347140312195,0.007438092026859522,0.10297154635190964,1.0,0.0015446653123944998,0.007456889841705561,0.10293392091989517,0.03591418266296387,1.0,0.005026700906455517
1,0.015933172777295113,0.1582072526216507,0.0014071509940549731,0.05026053264737129,1.0,0.0010352147510275245,0.0014133673394098878,0.05024052783846855,9.999999747378752e-06,0.013178019784390926,1.0,0.0014883623225614429,0.026153381913900375,0.17900341749191284,0.007935061119496822,0.1070704385638237,1.0,0.0015446653123944998,0.007952638901770115,0.10703185200691223,0.03706725314259529,1.0,0.005026700906455517
2,0.014144054614007473,0.15039926767349243,0.0013162593822926283,0.046432893723249435,1.0,0.0009032909874804318,0.0013255877420306206,0.04654040187597275,9.999999747378752e-06,0.012515483424067497,1.0,0.0013945624232292175,0.026046788319945335,0.1786188930273056,0.008284443989396095,0.11072512716054916,1.0,0.0015446653123944998,0.008302012458443642,0.11067299544811249,0.03788914531469345,1.0,0.005026700906455517
3,0.01635551266372204,0.15584109723567963,0.0013502456713467836,0.04514094442129135,1.0,0.0011074984213337302,0.0013581245439127088,0.04521068558096886,9.999999747378752e-06,0.013283285312354565,1.0,0.001422835630364716,0.025974152609705925,0.17822766304016113,0.008226826786994934,0.11244267970323563,1.0,0.0015446653123944998,0.008242965675890446,0.11239581555128098,0.03770456463098526,1.0,0.005026700906455517
4,0.015607121400535107,0.15700893104076385,0.0014985088491812348,0.046400975435972214,1.0,0.0009171783458441496,0.0015117184957489371,0.046644363552331924,9.999999747378752e-06,0.013327989727258682,1.0,0.0013424145290628076,0.025938812643289566,0.17795102298259735,0.008365042507648468,0.11408308148384094,1.0,0.0015446653123944998,0.008380020968616009,0.11403083056211472,0.03803055360913277,1.0,0.005026700906455517
5,0.014930980280041695,0.15106163918972015,0.0013587151188403368,0.04603864997625351,1.0,0.0009080367744900286,0.0013548920396715403,0.045977216213941574,4.999999873689376e-06,0.012632813304662704,1.0,0.0013102056691423059,0.025903064757585526,0.17782261967658997,0.008477263152599335,0.11501680314540863,1.0,0.0015446653123944998,0.008492179214954376,0.11497215926647186,0.03829355537891388,1.0,0.005026700906455517
6,0.015219644643366337,0.15493892133235931,0.001347527839243412,0.047629568725824356,1.0,0.0009043397731147707,0.0013456199085339904,0.04778233543038368,4.999999873689376e-06,0.012658193707466125,1.0,0.0013563436223194003,0.025858568027615547,0.17768380045890808,0.00842642318457365,0.11514895409345627,1.0,0.0015446653123944998,0.008441327139735222,0.11510084569454193,0.03814379498362541,1.0,0.005026700906455517
7,0.015210083685815334,0.1457771211862564,0.0014983416767790914,0.043155405670404434,1.0,0.0010018076281994581,0.001500089536421001,0.043140433728694916,4.999999873689376e-06,0.01256139762699604,1.0,0.0013630682369694114,0.02580277808010578,0.17750170826911926,0.008490866050124168,0.1154976561665535,1.0,0.0015446653123944998,0.008506367914378643,0.11545673757791519,0.038278426975011826,1.0,0.005026700906455517
8,0.014715371653437614,0.15097014605998993,0.0013590205926448107,0.044292233884334564,1.0,0.0009136982262134552,0.0013705091550946236,0.04439755529165268,4.999999873689376e-06,0.012669418938457966,1.0,0.0014823093079030514,0.02579110488295555,0.17748309671878815,0.008503833785653114,0.11568523198366165,1.0,0.0015446653123944998,0.008519328199326992,0.11565668135881424,0.03830505907535553,1.0,0.005026700906455517
